istaigos_kodas;gydytojo_ID;data_nuo;data_iki;iraso_sukurimo_data;
124244754;1416;2020-10-26;2020-10-30;2020-10-30 16:20
124244754;410;2020-10-28;2020-10-30;2020-10-30 16:20
124244754;10318;2020-11-03;2020-11-03;2020-11-03 16:20
124244754;467;2020-11-03;2020-11-06;2020-11-06 16:20
124244754;1406;2020-11-03;2020-11-13;2020-11-13 16:20
124244754;466;2020-11-12;2020-11-13;2020-11-13 16:20
124244754;404;2020-11-11;2020-11-13;2020-11-13 16:20
124244754;1121;2020-11-13;2020-11-13;2020-11-13 16:20
124244754;469;2020-11-18;2020-11-18;2020-11-18 16:20
124244754;1120;2020-11-11;2020-11-19;2020-11-19 16:20
124244754;1122;2020-11-20;2020-11-20;2020-11-20 16:20
124244754;1416;2020-11-19;2020-11-23;2020-11-23 16:20
124244754;308;2020-11-23;2020-11-26;2020-11-26 16:20
124244754;415;2020-11-23;2020-11-27;2020-11-26 16:20
124244754;1404;2020-11-23;2020-11-27;2020-11-27 16:20
124244754;407;2020-11-27;2020-11-27;2020-11-27 16:20
124244754;415;2020-11-23;2020-11-27;2020-11-27 16:20
124244754;419;2020-12-01;2020-12-02;2020-12-02 16:20
124244754;1212;2020-11-13;2020-12-04;2020-12-03 16:20
124244754;1409;2020-12-03;2020-12-11;2020-12-03 16:20
124244754;417;2020-12-01;2020-12-04;2020-12-03 16:20
124244754;469;2020-11-30;2020-12-09;2020-12-03 16:20
